,"X,Y","""Lab Energia Renovable 2""
98:FC:11:54:32:53","""Convertidores Estaticos""
20:AA:4B:AE:FD:0A","""linksys""
00:25:9C:98:4B:7D","""Vibraciones""
50:C7:BF:DD:C3:B3","""SMA1930055648""
B0:72:BF:05:3C:3D","""Ing. Civil Telecomunicaciones""
00:1E:E5:7B:E0:BE","""Sistemas Electronicos""
64:70:02:40:6C:DE","""Microondas""
48:F8:B3:22:4D:4B","""FabLab""
AC:84:C6:3E:EF:51","""Lab 212""
00:23:CD:18:65:9C","""AP_1612927617""
BC:54:F9:FC:7F:60","""Lab ERNC""
00:90:4C:91:00:03","""Laboratorio de Redes""
48:F8:B3:22:4C:FA","""Lab Energias Renovables""
F4:EC:38:D2:09:78","""Controlistas""
54:E6:FC:E7:FA:D2","""Die231""
EC:08:6B:42:B5:4A","""Docentes FI""
0E:18:D6:CB:01:A4","""WiFi-UdeC""
84:D4:7E:29:3E:81","""LCDA""
B0:48:7A:DE:14:8C","""Sala Dise\xC3\xB1o""
0A:18:D6:CB:01:A4","""MII2011""
74:EA:3A:C6:29:A0","""UdeC""
84:D4:7E:29:3E:80","""eduroam""
84:D4:7E:29:5B:22","""CE5CFB""
98:FC:11:E2:A6:A5","""DII-SalaEstudio""
D8:5D:4C:BF:11:FA","""labceramicos""
E8:DE:27:7F:69:DC","""ANDES""
00:11:95:09:C1:4A"
121,"(0,1)",-69,-67,-79,-77,-81,-59,-69,-67,-71,-79,-67,-71,-51,-69,-81,-85,-67,-73,-77,-71,-85,-71,-73,-77,-81,-81,-77
122,"(0,1)",-69,-69,-77,-83,-79,-59,-73,-71,-71,-79,-75,-63,-51,-69,-81,-83,-71,-73,-79,-71,-85,-71,-73,-77,-81,-81,-77
123,"(0,1)",-67,-67,-77,-75,-81,-61,-73,-67,-73,-81,-73,-71,-53,-69,-83,-81,-69,-75,-79,-71,-83,-75,-75,-81,-77,-79,-81
124,"(0,1)",-67,-69,-77,-77,-81,-59,-71,-67,-73,-79,-73,-63,-41,-71,-83,-81,-67,-73,-79,-71,-81,-73,-69,-81,-77,-79,-81
125,"(0,1)",-69,-67,-77,-75,-81,-59,-73,-73,-73,-77,-71,-71,-41,-71,-83,-81,-67,-75,-75,-71,-83,-75,-69,-81,-77,-79,-81
126,"(0,1)",-67,-67,-77,-77,-79,-59,-71,-73,-75,-77,-71,-65,-41,-69,-83,-83,-73,-75,-81,-71,-85,-75,-69,-81,-77,-79,-81
127,"(0,1)",-65,-67,-77,-73,-79,-59,-73,-67,-73,-79,-73,-71,-53,-69,-85,-79,-67,-75,-81,-73,-85,-75,-69,-81,-77,-81,-81
128,"(0,1)",-67,-67,-75,-73,-81,-59,-71,-67,-71,-79,-73,-71,-53,-83,-83,-79,-67,-75,-81,-73,-83,-73,-77,-81,-77,-81,-79
129,"(0,1)",-67,-67,-75,-75,-81,-61,-71,-67,-79,-75,-71,-71,-41,-69,-83,-79,-67,-75,-81,-73,-83,-73,-75,-81,-77,-81,-79
130,"(0,1)",-65,-67,-77,-75,-81,-59,-71,-69,-73,-79,-71,-69,-53,-67,-83,-81,-73,-75,-79,-73,-83,-75,-75,-81,-77,-77,-77
131,"(0,1)",-67,-67,-77,-77,-81,-55,-73,-69,-73,-77,-71,-63,-53,-69,-81,-83,-73,-75,-79,-69,-83,-75,-73,-81,-75,-81,-79
132,"(0,1)",-67,-67,-77,-77,-83,-59,-71,-67,-75,-73,-71,-71,-41,-67,-81,-83,-73,-77,-75,-69,-85,-75,-71,-81,-77,-81,-79
133,"(0,1)",-67,-67,-77,-73,-81,-59,-71,-69,-75,-79,-71,-63,-41,-69,-83,-83,-73,-77,-75,-73,-83,-71,-71,-81,-75,-81,-79
134,"(0,1)",-67,-69,-77,-73,-77,-55,-71,-69,-75,-79,-67,-63,-41,-59,-83,-79,-73,-77,-75,-73,-83,-71,-83,-81,-75,-81,-77
135,"(0,1)",-67,-67,-77,-73,-81,-59,-71,-67,-75,-77,-69,-71,-51,-71,-83,-83,-73,-77,-79,-73,-83,-73,-83,-81,-77,-81,-77
136,"(0,1)",-67,-67,-77,-77,-79,-59,-71,-73,-71,-79,-67,-71,-53,-71,-83,-81,-71,-77,-79,-73,-83,-73,-75,-79,-77,-81,-77
137,"(0,1)",-69,-69,-77,-77,-79,-59,-71,-63,-77,-79,-73,-65,-53,-69,-83,-81,-73,-75,-79,-73,-83,-75,-75,-79,-77,-81,-79
138,"(0,1)",-69,-67,-77,-77,-79,-61,-73,-69,-73,-77,-73,-69,-53,-69,-83,-81,-67,-75,-79,-71,-83,-73,-75,-79,-79,-77,-79
139,"(0,1)",-69,-69,-79,-77,-81,-57,-71,-67,-75,-79,-69,-71,-41,-69,-83,-83,-73,-73,-79,-71,-83,-75,-75,-79,-79,-77,-71
140,"(0,1)",-69,-69,-79,-77,-83,-59,-71,-67,-73,-81,-73,-63,-53,-69,-83,-83,-73,-73,-79,-73,-85,-73,-75,-79,-77,-81,-71
141,"(0,1)",-69,-67,-79,-75,-79,-55,-71,-67,-75,-79,-69,-63,-43,-69,-85,-83,-73,-75,-81,-69,-85,-75,-75,-79,-77,-79,-79
142,"(0,1)",-67,-69,-79,-75,-79,-61,-71,-73,-73,-77,-71,-63,-53,-69,-81,-83,-73,-75,-81,-73,-83,-75,-73,-79,-79,-79,-79
143,"(0,1)",-69,-67,-77,-75,-81,-59,-71,-67,-73,-79,-75,-63,-75,-69,-77,-77,-73,-71,-77,-73,-83,-73,-75,-79,-73,-79,-79
144,"(0,1)",-65,-67,-79,-69,-79,-61,-73,-67,-73,-71,-73,-71,-53,-69,-77,-81,-71,-73,-81,-73,-85,-75,-71,-79,-75,-83,-79
145,"(0,1)",-65,-67,-77,-69,-83,-59,-71,-75,-73,-79,-73,-71,-53,-65,-81,-81,-73,-73,-79,-73,-85,-75,-69,-79,-75,-81,-79
146,"(0,1)",-67,-67,-77,-69,-83,-59,-69,-73,-73,-83,-71,-71,-53,-65,-81,-81,-73,-71,-79,-73,-85,-73,-81,-79,-75,-81,-79
147,"(0,1)",-67,-69,-71,-77,-83,-59,-69,-61,-73,-83,-69,-63,-51,-73,-81,-81,-73,-71,-73,-73,-85,-73,-77,-77,-81,-79,-83
148,"(0,1)",-69,-69,-77,-73,-81,-59,-71,-61,-77,-83,-67,-63,-51,-69,-81,-79,-75,-71,-79,-73,-85,-73,-77,-77,-79,-79,-83
149,"(0,1)",-69,-67,-79,-75,-85,-61,-71,-61,-73,-81,-71,-65,-53,-69,-81,-81,-67,-77,-77,-73,-83,-75,-77,-79,-79,-79,-83
150,"(0,1)",-67,-67,-77,-77,-81,-59,-71,-75,-73,-79,-69,-71,-53,-69,-81,-77,-67,-77,-79,-73,-83,-75,-77,-79,-81,-79,-83
151,"(0,1)",-69,-69,-77,-75,-81,-59,-71,-67,-75,-79,-69,-63,-41,-63,-81,-77,-67,-71,-79,-73,-85,-71,-77,-77,-81,-79,-83
152,"(0,1)",-67,-67,-77,-77,-83,-57,-73,-67,-73,-81,-69,-63,-53,-67,-81,-83,-67,-77,-77,-73,-85,-73,-75,-75,-81,-77,-85
153,"(0,1)",-69,-67,-79,-77,-81,-59,-75,-71,-75,-79,-73,-71,-53,-69,-81,-83,-67,-77,-77,-71,-87,-73,-73,-75,-79,-77,-85
154,"(0,1)",-69,-67,-77,-75,-81,-59,-71,-69,-73,-79,-71,-63,-41,-71,-81,-79,-71,-71,-77,-71,-83,-71,-75,-77,-77,-77,-85
155,"(0,1)",-69,-67,-77,-75,-81,-59,-71,-67,-73,-81,-71,-71,-41,-69,-85,-79,-71,-75,-77,-71,-87,-73,-75,-79,-77,-77,-85
156,"(0,1)",-69,-67,-77,-79,-81,-61,-71,-69,-73,-79,-71,-65,-53,-69,-85,-83,-71,-73,-77,-71,-87,-75,-75,-79,-81,-77,-85
157,"(0,1)",-69,-69,-77,-75,-83,-55,-71,-69,-77,-81,-69,-71,-53,-69,-81,-83,-73,-73,-79,-71,-87,-75,-75,-77,-79,-77,-81
158,"(0,1)",-67,-67,-79,-75,-81,-61,-73,-63,-75,-79,-71,-71,-41,-71,-85,-79,-73,-75,-79,-71,-83,-75,-75,-79,-81,-77,-81
159,"(0,1)",-67,-69,-77,-77,-81,-61,-71,-67,-73,-81,-73,-63,-53,-69,-85,-79,-73,-75,-81,-71,-85,-75,-75,-77,-77,-77,-81
160,"(0,1)",-67,-67,-77,-77,-81,-61,-71,-73,-73,-75,-75,-71,-41,-69,-83,-83,-73,-77,-77,-71,-85,-73,-75,-77,-77,-77,-87
161,"(0,1)",-67,-69,-79,-73,-83,-59,-71,-73,-75,-75,-75,-65,-53,-69,-83,-83,-73,-75,-77,-73,-85,-75,-75,-77,-75,-77,-87
162,"(0,1)",-67,-67,-75,-73,-79,-73,-71,-73,-71,-77,-75,-73,-53,-71,-85,-83,-73,-75,-77,-73,-85,-75,-75,-77,-81,-77,-85
163,"(0,1)",-65,-67,-77,-75,-79,-73,-73,-73,-75,-77,-69,-63,-53,-71,-83,-79,-73,-69,-75,-73,-85,-73,-75,-79,-81,-85,-83
164,"(0,1)",-65,-69,-79,-75,-81,-59,-71,-65,-75,-77,-69,-63,-53,-69,-83,-79,-71,-73,-75,-73,-85,-75,-75,-77,-79,-85,-83
165,"(0,1)",-67,-67,-75,-75,-81,-59,-71,-65,-75,-83,-73,-63,-41,-77,-83,-79,-71,-73,-77,-73,-85,-75,-75,-77,-79,-85,-83
166,"(0,1)",-67,-69,-79,-79,-81,-59,-73,-63,-75,-75,-73,-63,-53,-71,-83,-79,-69,-73,-79,-73,-85,-75,-75,-77,-81,-85,-83
167,"(0,1)",-69,-67,-75,-79,-81,-59,-73,-65,-73,-79,-71,-63,-53,-69,-83,-83,-69,-71,-81,-73,-83,-73,-75,-77,-83,-85,-83
168,"(0,1)",-65,-67,-77,-79,-79,-59,-73,-67,-75,-81,-73,-63,-51,-69,-83,-81,-73,-71,-77,-73,-83,-75,-77,-71,-83,-83,-83
169,"(0,1)",-69,-69,-77,-75,-81,-59,-73,-75,-75,-79,-71,-63,-51,-69,-83,-77,-71,-73,-77,-71,-83,-75,-77,-79,-83,-83,-83
170,"(0,1)",-69,-67,-77,-75,-81,-61,-71,-75,-75,-79,-73,-63,-53,-67,-83,-79,-71,-73,-77,-71,-85,-77,-73,-77,-83,-85,-83
171,"(0,1)",-69,-67,-75,-75,-77,-59,-73,-69,-75,-81,-73,-63,-53,-69,-83,-79,-71,-73,-77,-71,-85,-71,-73,-81,-83,-85,-83
172,"(0,1)",-69,-77,-77,-77,-83,-59,-73,-67,-75,-81,-73,-71,-41,-69,-83,-77,-71,-75,-79,-69,-85,-75,-73,-77,-81,-85,-83
173,"(0,1)",-69,-69,-79,-75,-83,-85,-71,-67,-73,-81,-73,-65,-41,-69,-83,-83,-71,-73,-79,-67,-83,-75,-77,-77,-79,-85,-83
174,"(0,1)",-67,-67,-79,-77,-81,-59,-71,-67,-73,-79,-71,-71,-53,-69,-85,-85,-71,-75,-79,-67,-85,-73,-75,-77,-79,-83,-83
175,"(0,1)",-67,-69,-79,-77,-79,-59,-73,-65,-77,-79,-67,-63,-53,-69,-85,-85,-71,-75,-77,-67,-85,-73,-75,-77,-79,-83,-83
176,"(0,1)",-67,-67,-77,-75,-81,-61,-73,-65,-75,-75,-73,-73,-53,-69,-85,-85,-71,-75,-73,-67,-85,-73,-75,-77,-79,-83,-87
177,"(0,1)",-67,-67,-77,-67,-81,-61,-71,-71,-75,-75,-69,-71,-53,-67,-85,-85,-71,-75,-73,-73,-85,-73,-69,-77,-79,-83,-83
178,"(0,1)",-69,-69,-77,-77,-81,-59,-69,-71,-75,-81,-71,-71,-41,-67,-85,-83,-71,-73,-73,-73,-85,-75,-75,-77,-81,-83,-83
179,"(0,1)",-67,-67,-77,-77,-81,-59,-71,-71,-75,-79,-67,-71,-53,-71,-81,-83,-71,-75,-81,-73,-83,-73,-75,-77,-81,-83,-83
180,"(0,1)",-65,-69,-77,-77,-83,-59,-71,-73,-75,-71,-71,-63,-53,-69,-89,-85,-71,-75,-81,-73,-83,-73,-69,-77,-81,-83,-81
181,"(0,1)",-67,-67,-79,-75,-81,-61,-69,-73,-73,-79,-71,-63,-41,-69,-85,-79,-71,-75,-81,-73,-83,-73,-69,-77,-79,-83,-81
182,"(0,1)",-67,-67,-73,-77,-79,-59,-69,-73,-73,-79,-71,-71,-51,-69,-85,-77,-71,-75,-81,-73,-81,-73,-69,-77,-79,-83,-85
183,"(0,1)",-67,-67,-77,-77,-83,-59,-69,-67,-73,-79,-67,-63,-53,-69,-85,-79,-71,-73,-81,-73,-83,-77,-77,-79,-81,-83,-87
184,"(0,1)",-65,-67,-77,-75,-81,-59,-71,-67,-71,-79,-67,-63,-53,-69,-85,-83,-73,-73,-79,-73,-85,-77,-69,-77,-81,-83,-85
185,"(0,1)",-77,-69,-79,-75,-81,-59,-69,-75,-75,-79,-71,-71,-53,-69,-83,-83,-71,-75,-79,-73,-85,-75,-69,-77,-81,-85,-85
186,"(0,1)",-67,-67,-77,-77,-79,-59,-69,-73,-75,-79,-71,-63,-53,-83,-83,-83,-69,-73,-81,-73,-85,-73,-75,-77,-79,-85,-85
187,"(0,1)",-67,-67,-79,-77,-79,-59,-71,-67,-75,-79,-81,-63,-53,-69,-83,-81,-73,-73,-81,-73,-85,-75,-75,-77,-81,-85,-87
188,"(0,1)",-67,-67,-79,-77,-79,-59,-71,-67,-71,-79,-73,-65,-51,-67,-71,-83,-73,-73,-79,-75,-85,-75,-69,-77,-79,-85,-85
189,"(0,1)",-69,-67,-75,-77,-81,-59,-73,-73,-73,-79,-73,-73,-53,-65,-83,-79,-71,-75,-73,-73,-83,-75,-75,-77,-81,-81,-85
190,"(0,1)",-69,-69,-77,-77,-77,-59,-73,-77,-75,-79,-73,-63,-41,-71,-81,-79,-75,-75,-73,-73,-85,-75,-75,-79,-81,-81,-85
191,"(0,1)",-65,-67,-77,-73,-81,-57,-73,-69,-77,-79,-73,-63,-41,-69,-81,-83,-73,-75,-73,-73,-85,-75,-75,-77,-77,-81,-85
192,"(0,1)",-67,-69,-71,-73,-81,-59,-71,-69,-75,-79,-73,-65,-41,-69,-81,-81,-71,-75,-79,-73,-85,-73,-75,-77,-77,-81,-85
193,"(0,1)",-69,-67,-81,-75,-83,-59,-73,-69,-73,-79,-73,-71,-41,-69,-81,-83,-71,-75,-69,-73,-85,-73,-75,-77,-79,-81,-85
194,"(0,1)",-67,-67,-75,-75,-81,-59,-71,-67,-75,-81,-73,-63,-53,-69,-85,-81,-71,-73,-79,-69,-83,-75,-73,-79,-79,-81,-85
195,"(0,1)",-69,-67,-77,-77,-81,-59,-73,-67,-75,-81,-85,-63,-53,-71,-85,-81,-75,-73,-79,-73,-83,-75,-73,-73,-79,-81,-85
196,"(0,1)",-69,-67,-79,-75,-79,-59,-73,-67,-77,-79,-85,-63,-53,-69,-85,-81,-73,-77,-77,-73,-85,-75,-75,-77,-81,-81,-85
197,"(0,1)",-67,-67,-77,-75,-81,-59,-71,-67,-73,-79,-85,-63,-41,-69,-83,-83,-67,-73,-69,-73,-87,-75,-75,-77,-81,-85,-85
198,"(0,1)",-69,-67,-73,-75,-79,-59,-73,-67,-75,-81,-71,-65,-41,-69,-83,-79,-73,-73,-69,-73,-83,-75,-75,-79,-81,-85,-85
199,"(0,1)",-67,-67,-73,-75,-83,-59,-71,-71,-75,-79,-67,-71,-75,-69,-83,-81,-73,-73,-79,-73,-83,-75,-75,-73,-79,-81,-83
200,"(0,1)",-69,-67,-79,-69,-81,-57,-71,-73,-73,-81,-73,-63,-51,-65,-83,-81,-71,-73,-77,-73,-89,-73,-77,-79,-79,-87,-79
201,"(0,1)",-69,-69,-77,-77,-81,-59,-71,-73,-75,-81,-69,-65,-53,-69,-85,-83,-71,-75,-77,-71,-83,-75,-77,-77,-79,-87,-87
202,"(0,1)",-69,-67,-77,-77,-83,-61,-71,-67,-71,-77,-69,-63,-53,-65,-85,-81,-73,-75,-77,-71,-85,-75,-77,-73,-79,-87,-87
203,"(0,1)",-67,-69,-77,-67,-81,-61,-71,-75,-75,-79,-71,-63,-53,-67,-85,-75,-73,-75,-77,-67,-85,-75,-77,-77,-79,-87,-87
204,"(0,1)",-67,-67,-77,-75,-81,-61,-71,-67,-75,-79,-71,-65,-41,-69,-83,-79,-71,-75,-79,-73,-87,-75,-77,-77,-79,-87,-87
205,"(0,1)",-65,-67,-79,-77,-81,-59,-75,-67,-69,-81,-69,-63,-53,-67,-83,-79,-71,-75,-79,-73,-81,-75,-69,-81,-79,-87,-87
206,"(0,1)",-67,-69,-79,-77,-83,-59,-71,-69,-75,-81,-73,-63,-53,-67,-85,-79,-71,-75,-81,-73,-83,-77,-75,-79,-79,-87,-87
207,"(0,1)",-69,-67,-73,-77,-81,-59,-71,-65,-73,-81,-73,-63,-41,-69,-85,-81,-71,-75,-81,-73,-83,-77,-75,-79,-79,-87,-87
208,"(0,1)",-69,-67,-77,-77,-81,-59,-71,-75,-73,-81,-71,-71,-53,-69,-85,-81,-69,-73,-81,-73,-85,-75,-75,-79,-81,-83,-87
209,"(0,1)",-69,-67,-73,-75,-83,-59,-71,-69,-73,-77,-73,-65,-71,-69,-83,-79,-69,-73,-81,-73,-83,-77,-71,-73,-79,-83,-87
210,"(0,1)",-67,-69,-75,-77,-79,-61,-71,-69,-73,-79,-73,-65,-53,-65,-83,-79,-69,-75,-79,-75,-83,-75,-71,-81,-79,-83,-87
211,"(0,1)",-67,-69,-73,-75,-79,-59,-71,-69,-73,-79,-71,-65,-53,-65,-83,-85,-71,-75,-79,-73,-83,-75,-71,-81,-79,-83,-87
212,"(0,1)",-69,-69,-77,-77,-79,-59,-73,-67,-75,-79,-71,-65,-51,-69,-85,-81,-71,-73,-79,-73,-83,-71,-71,-81,-79,-83,-85
213,"(0,1)",-67,-69,-75,-77,-79,-59,-71,-67,-73,-79,-73,-63,-41,-69,-85,-81,-69,-75,-79,-73,-83,-73,-77,-79,-79,-83,-87
214,"(0,1)",-69,-67,-75,-75,-81,-59,-71,-67,-75,-77,-73,-63,-41,-71,-85,-81,-73,-73,-81,-73,-89,-75,-77,-79,-83,-83,-83
215,"(0,1)",-69,-67,-77,-75,-81,-59,-71,-75,-71,-77,-71,-65,-73,-83,-85,-81,-73,-75,-81,-73,-85,-73,-69,-79,-83,-83,-83
216,"(0,1)",-67,-67,-79,-75,-83,-59,-71,-67,-75,-81,-71,-71,-41,-69,-85,-81,-73,-75,-79,-73,-85,-73,-75,-77,-83,-83,-83
217,"(0,1)",-69,-67,-79,-77,-81,-57,-67,-65,-69,-71,-71,-71,-51,-69,-83,-81,-73,-77,-79,-73,-87,-73,-75,-77,-79,-83,-83
218,"(0,1)",-67,-69,-77,-77,-83,-59,-71,-69,-75,-81,-67,-63,-83,-69,-85,-83,-73,-75,-79,-73,-85,-75,-77,-77,-81,-83,-83
219,"(0,1)",-67,-67,-77,-77,-81,-59,-71,-69,-73,-79,-69,-63,-53,-71,-85,-83,-75,-75,-81,-73,-81,-77,-73,-77,-81,-83,-83
220,"(0,1)",-67,-67,-77,-77,-79,-59,-71,-67,-73,-79,-73,-69,-55,-71,-83,-81,-75,-75,-71,-73,-89,-77,-73,-79,-79,-83,-83
221,"(0,1)",-65,-67,-77,-77,-83,-59,-73,-69,-75,-75,-67,-63,-53,-67,-81,-81,-73,-73,-71,-71,-89,-75,-73,-77,-79,-83,-83
222,"(0,1)",-67,-67,-77,-79,-83,-59,-71,-67,-73,-79,-69,-63,-41,-67,-83,-81,-71,-73,-79,-73,-89,-75,-75,-77,-79,-83,-83
223,"(0,1)",-67,-67,-77,-75,-77,-61,-71,-61,-73,-81,-69,-63,-41,-67,-83,-77,-71,-75,-77,-69,-89,-75,-71,-77,-79,-83,-85
224,"(0,1)",-69,-69,-75,-77,-81,-59,-73,-69,-73,-81,-71,-63,-41,-65,-83,-77,-71,-75,-79,-69,-89,-75,-75,-79,-79,-83,-85
225,"(0,1)",-65,-67,-77,-73,-79,-59,-69,-69,-73,-79,-73,-65,-53,-65,-83,-77,-73,-75,-81,-73,-85,-75,-77,-79,-79,-83,-85
226,"(0,1)",-67,-67,-71,-73,-81,-61,-73,-65,-71,-79,-73,-63,-53,-65,-83,-79,-73,-75,-81,-73,-87,-75,-77,-79,-79,-83,-85
227,"(0,1)",-69,-69,-79,-73,-81,-61,-73,-67,-71,-79,-69,-71,-43,-65,-83,-79,-71,-75,-81,-73,-87,-75,-75,-79,-77,-83,-85
228,"(0,1)",-69,-69,-79,-75,-77,-61,-69,-67,-75,-81,-73,-65,-43,-69,-85,-85,-71,-75,-81,-73,-85,-73,-75,-77,-81,-83,-85
229,"(0,1)",-67,-69,-79,-77,-81,-59,-69,-69,-77,-81,-73,-63,-53,-71,-85,-85,-71,-75,-77,-73,-85,-73,-75,-77,-81,-83,-85
230,"(0,1)",-65,-67,-73,-77,-83,-59,-71,-67,-73,-73,-73,-65,-51,-73,-81,-79,-71,-71,-77,-73,-83,-73,-71,-75,-79,-83,-85
231,"(0,1)",-69,-67,-73,-77,-81,-59,-73,-67,-77,-73,-71,-63,-43,-69,-81,-79,-71,-73,-75,-73,-85,-71,-75,-79,-79,-81,-85
232,"(0,1)",-67,-67,-79,-75,-81,-61,-73,-67,-75,-81,-71,-77,-39,-69,-71,-83,-71,-75,-79,-73,-87,-75,-75,-79,-79,-83,-87
233,"(0,1)",-67,-67,-77,-75,-81,-61,-69,-67,-73,-81,-71,-69,-39,-69,-87,-81,-71,-75,-81,-73,-85,-73,-75,-79,-79,-83,-87
234,"(0,1)",-67,-67,-77,-75,-81,-59,-73,-73,-73,-77,-71,-63,-53,-69,-85,-81,-71,-75,-81,-79,-85,-73,-75,-77,-79,-87,-87
235,"(0,1)",-67,-67,-77,-73,-81,-59,-71,-73,-75,-81,-69,-63,-41,-77,-85,-79,-73,-75,-79,-73,-83,-75,-75,-79,-79,-87,-87
236,"(0,1)",-69,-69,-77,-75,-81,-59,-73,-75,-75,-79,-73,-63,-41,-69,-85,-79,-73,-75,-81,-73,-85,-75,-77,-79,-79,-87,-87
237,"(0,1)",-69,-67,-79,-77,-81,-59,-71,-67,-73,-79,-71,-63,-51,-69,-85,-83,-71,-75,-79,-73,-87,-75,-75,-73,-79,-87,-87
238,"(0,1)",-69,-67,-77,-79,-81,-59,-71,-61,-75,-79,-67,-71,-41,-69,-85,-83,-71,-75,-79,-73,-87,-75,-75,-73,-79,-87,-87
239,"(0,1)",-69,-67,-77,-77,-83,-59,-81,-67,-73,-79,-73,-69,-53,-69,-85,-83,-71,-75,-81,-73,-87,-71,-75,-73,-79,-83,-87
240,"(0,1)",-67,-67,-75,-77,-85,-59,-71,-73,-73,-81,-75,-71,-53,-69,-83,-83,-73,-73,-81,-69,-87,-73,-77,-79,-79,-85,-85
241,"(0,1)",-69,-67,-77,-75,-83,-59,-71,-69,-75,-81,-73,-63,-83,-69,-87,-83,-71,-75,-75,-73,-87,-77,-75,-77,-79,-85,-85
242,"(0,1)",-67,-69,-77,-77,-81,-59,-71,-69,-73,-81,-73,-71,-51,-65,-87,-83,-71,-75,-83,-71,-87,-77,-75,-77,-79,-83,-83
243,"(0,1)",-69,-69,-77,-77,-83,-59,-71,-75,-73,-77,-73,-71,-53,-69,-87,-81,-73,-75,-75,-71,-87,-77,-77,-77,-77,-83,-83
244,"(0,1)",-67,-67,-77,-75,-83,-59,-69,-67,-71,-77,-71,-71,-53,-71,-87,-81,-73,-75,-73,-71,-85,-77,-81,-77,-77,-83,-83
245,"(0,1)",-65,-67,-75,-75,-79,-57,-75,-67,-75,-77,-73,-71,-41,-71,-87,-81,-73,-73,-81,-71,-85,-73,-81,-75,-77,-83,-83
246,"(0,1)",-67,-67,-79,-75,-81,-57,-73,-67,-71,-81,-73,-71,-41,-71,-87,-87,-71,-73,-79,-71,-85,-73,-81,-75,-77,-83,-83
247,"(0,1)",-67,-67,-79,-75,-81,-59,-71,-67,-75,-77,-69,-71,-53,-67,-87,-87,-69,-73,-79,-73,-85,-73,-81,-75,-81,-83,-83
248,"(0,1)",-67,-67,-75,-75,-81,-59,-71,-67,-75,-79,-69,-63,-41,-67,-87,-85,-69,-79,-81,-73,-85,-75,-75,-77,-79,-83,-85
249,"(0,1)",-67,-69,-77,-77,-83,-55,-71,-65,-71,-77,-71,-65,-53,-69,-87,-85,-73,-79,-77,-67,-85,-75,-79,-77,-77,-83,-85
250,"(0,1)",-67,-67,-77,-77,-83,-55,-71,-67,-73,-71,-71,-65,-51,-69,-87,-81,-73,-77,-79,-73,-85,-75,-75,-77,-77,-85,-85
251,"(0,1)",-67,-67,-79,-77,-83,-59,-71,-69,-71,-75,-73,-69,-53,-75,-87,-83,-71,-75,-79,-73,-85,-75,-75,-77,-77,-85,-85
252,"(0,1)",-65,-67,-77,-75,-81,-59,-73,-67,-75,-79,-71,-63,-41,-69,-87,-83,-71,-75,-79,-73,-85,-71,-75,-77,-77,-85,-85
253,"(0,1)",-67,-67,-75,-77,-83,-61,-73,-75,-75,-79,-73,-71,-51,-69,-87,-79,-87,-75,-79,-71,-85,-71,-77,-77,-77,-83,-85
254,"(0,1)",-67,-67,-79,-75,-81,-59,-71,-65,-73,-79,-73,-67,-53,-83,-87,-77,-87,-73,-79,-73,-85,-75,-77,-77,-79,-85,-85
255,"(0,1)",-83,-67,-77,-81,-83,-59,-71,-67,-75,-77,-73,-63,-53,-71,-83,-77,-73,-73,-81,-73,-85,-73,-75,-77,-79,-87,-87
256,"(0,1)",-69,-67,-77,-81,-79,-59,-71,-65,-75,-77,-71,-71,-53,-67,-83,-79,-67,-73,-83,-73,-85,-73,-75,-77,-79,-87,-87
257,"(0,1)",-67,-69,-79,-73,-79,-59,-71,-67,-73,-81,-71,-71,-43,-71,-83,-81,-73,-75,-79,-73,-85,-73,-75,-77,-79,-87,-87
258,"(0,1)",-67,-67,-79,-77,-79,-59,-71,-75,-75,-81,-69,-71,-43,-69,-83,-81,-71,-75,-79,-69,-85,-73,-75,-77,-81,-87,-87
259,"(0,1)",-67,-67,-75,-75,-83,-61,-71,-67,-71,-81,-69,-71,-49,-69,-83,-81,-71,-73,-81,-73,-85,-75,-77,-77,-79,-81,-87
260,"(0,1)",-67,-67,-79,-73,-79,-59,-71,-73,-73,-77,-71,-71,-55,-73,-83,-83,-71,-73,-79,-73,-85,-75,-69,-77,-79,-83,-87
261,"(0,1)",-67,-67,-77,-73,-83,-59,-71,-65,-73,-79,-71,-73,-55,-73,-83,-85,-67,-73,-75,-73,-85,-75,-69,-77,-79,-83,-87
262,"(0,1)",-67,-69,-73,-73,-81,-55,-71,-67,-75,-77,-67,-71,-51,-69,-81,-81,-71,-75,-75,-73,-85,-75,-69,-79,-81,-83,-87
263,"(0,1)",-65,-69,-75,-73,-83,-59,-73,-67,-73,-79,-73,-71,-41,-69,-83,-81,-71,-73,-75,-65,-85,-75,-69,-77,-81,-83,-87
264,"(0,1)",-65,-67,-75,-77,-81,-59,-71,-67,-75,-79,-69,-71,-83,-69,-83,-81,-73,-75,-79,-73,-85,-73,-69,-79,-81,-83,-83
265,"(0,1)",-67,-79,-77,-77,-83,-59,-73,-61,-75,-77,-67,-71,-41,-69,-83,-81,-73,-75,-75,-73,-85,-75,-69,-79,-81,-83,-83
266,"(0,1)",-67,-69,-77,-75,-85,-59,-77,-75,-79,-71,-71,-63,-41,-67,-85,-77,-73,-75,-79,-69,-87,-73,-77,-79,-79,-83,-87
267,"(0,1)",-67,-67,-77,-77,-81,-63,-71,-75,-75,-79,-71,-71,-43,-69,-81,-77,-73,-75,-77,-73,-87,-73,-73,-77,-79,-83,-87
